60,60,60,60,60,60,91,91,91,36,36,34,36,36,36,34,34,34,34,61,61,61,61,61,61,13,13,13,13,60,60,60,60,60,3,3,3,3,3,34,34,3,3,3,26,26,26,58,58,58,34,34,34,96,96,96,39,39,39,39,39,39,39,39,39,33,33,33,33,33,93,93,93,33,33,33	1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
60,60,60,61,61,61,91,91,91,36,36,36,26,26,26,58,58,58,58,58,58,58,58,58,58,58,58,58,58,34,34,34	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1
60,60,60,91,91,91,36,36,36,58,58,58,39,39,39,33,33,33,33,33,33,3,3,3,36,36,36,34,34,34,26,26,26,58,58,58,61,61,61,26,26,26	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,60,60,60,60,60,60,61,61,61,36,36,36,36,36,36,3,3,3,23,26,58,58,58,58,34,26,26,26,58,58,58,58,58,58,58,34,34,34,34,34,34,34,34,26,26,26,26,26,26,26,96,96,96,33,33,33	0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
15,15,15,15	0,1,1,1
17	0
34,34,34	1,1,1
34,34,34,34,34,34,34,34,34,34,34	0,1,1,0,0,0,0,0,1,1,0
60,60,60,61,61,61,36,36,36,34,34,34,34,34,96,96,96,39,39,39,33,33,33,93,93,93,93,93,93,93,93,93,93,93,93,13,13,13,56,56,56,23,23,23,23,91,91,91,26,26,26,58,58,58	1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
60,60,60,61,61,61,91,91,91,36,36,36,26,26,26,58,58,58,93,93,93,96,96,96,39,39,39,34,34,34,33,33,33	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,60,60,61,61,61,91,91,91,36,36,36,88,88,88,26,26,26,34,34,34,96,96,96,39,39,39,58,58,58,33,33,33,93,93,93	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37,37,37,37,10,10,10	0,1,1,1,1,1,1
27,27,27,27,27,27,27,33,33,33,2,2,24,2,2,2,2,2,24,24,24,24,24,33,33	0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
28,28,28,28,28,28,28,28,28,28,28,28,28,28	1,0,0,0,0,0,0,1,1,0,0,1,1,1
33,33,33,25,25,25,93,93,93,93,93,93,31,31,31,31,31,69,69,69,87,87,87,87,87,87,87,87,30,30,30,31,31,31,71,72,72,37,37,37,37,37,10,10,10,10,9,9,9,90,90,90,34,34,34	1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,30,30,30,30,12,12,12,49,49,49,49,49,42,42,42,42,42,42	0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1
30,30,30,12,12,12,49,49,49,42,42,42,42,42,42,42,44,44,44,44,44,44,44,10,44,44,44,10,10,72,72,72,72	1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
30,30,30,30,30,12,12,12,12,49,49,49,42,42,42,42,42,42,42,44,44,44,72,72,72,72,10,10,10,10,44,44,44,44,44,44,10,10,10,10,10,10,10,10,10,10,10,72,72,72,72,72,72,72,72,72	1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1
25,25,25,93,93,93,93,93,93,31,31,31,69,69,69,69,69,69,30,30,30,76,76,76,95,95,95,33,33,33,33,33,33,95,95,95,69,69,69,76,76,76,76,76,30,30,30,68,68,68,77,77,77,32,32,32,87,87,87,87,87,30,30,30,12,12,12,49,49,49,42,42,42,44	1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,30,30,30,12,12,12,49,49,49,42,42,42,42,44,72,72,72,72,72,72,72,72,72,72,10,10,72,72,72,72,72,72,42,42,42,44,44,44,44,10,10,10,72,72,72,72,72,72,72,44,44,44,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72	0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
72,72,72,30,30,30,12,12,12,49,49,49,49,49,49,42,42,42,42,42,44,10,10,10,10,10,72,72,72,10,10,10,72,72,10,72,72,72,72,72,72,72,72,72,42,42,42,44,44,44,44,44,44,44,10,10,10,10,10,10,10,10,10,10,10,10	0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1
72,72,72,72,72,72,72,72,72,72,30,30,30,12,12,12,12,12,12,49,49,49,49,49,49,49,49,49,42,42,42,44,44,44,10,10,10,10,10,72,72,72,72,72,72,72,72,10,10,10,10	0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
30,30,30,12,12,12,49,49,49,42,42,42,42,42,44,44,44,10,10,10,10,10,72,72,72,72	1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
30,30,30,30,30,42,42,42,42	1,0,1,1,1,1,0,1,1
72,72,72,72,72,72,72,72,72,72,42,49,49,49,12,30,30,30,72,72,72,72,72,72,72,72,72,72,10,12,12,12,12,12,12,12,72,72,72,10,10,10,10,10,10	0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
30,30,30,12,12,12,12,49,49,49,42,42,42,42,44,44,44,44,44,10,10,10,10,10,10,72,71,71,71,71,71,31,31,31,30,30,30,87,87,87,87,87,72,72,72,90,90,90,9,9,9,10,10,10,37,37,37,9,9,9,9,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34	1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1
30,30,30,12,12,12,12,49,49,49,49,42,42,42,42,42,44,44,44,44,10,10,10,10,10,10,72,72,72,72,72,72,72,72,72	1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1
30,30,30,12,12,12,49,49,49,42,42,42,42,42,42,42,42,42,42,44,42,42,42,42,42,42,10,10,10,72,72,72,44,44,44,42,42,42	1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
30,30,30,30,30,30,30,42,12,49,49,49,12,12,30,30,10,10,10,44,72,42,42,72,72,72,44,44,44,44,44,44,72,72,72	0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1
72,72,72,72,72,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,44,44,44,44,44,44,44,44,44,10,10,10,42,42,42,49,49,49,12,12,12,30,30,30,30,30,30,30,30,44,44,44,44	0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1
30,30,30,12,12,12,12,12,49,49,49,42,42,42,42,42,42,44,44,44,44,44,44,44,44,44,44,10,10,10,10,72,72,72,72,72,72,72,72,72,72	1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
30,30,30,12,12,12,49,49,49,49,42,42,10,72,72,72,72,72,72,72,72,44,44,42,42,42,44,44,10,10,72,72,72,72,72,72,72,72,72,72	1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
95,95,95,95,95	1,0,0,1,1
30,30,30,72,42,42,42,42,44,12,49,49,49,10,42,42,42,10,10,12,12,44,72,72,72,72,72,72,44,87,87,87,30,30,30,31,31,31,71,72,37,37,37,10,9,34,34,34,34,10,10,9,9,90,90,90,71,71,72,72	1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,31,31,31,31,31,30,30,30,59,59,59,59,59,30,30,30,30,30,30,31,31,31,68,68,68,68,68,68	0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
32,32,32,31,31,31,30,30,30,43,43,43,82,82,82,82,82,82,82,82,68,68,68,48,48,48,48,87,82,82,82,82,82,82,82,87,87,87,87,71,71,71,71,71,31,31,31,30,30,30,30,30,30,30,30,30,59,59,59,59,59,59,59,59,59,59,59	1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0
31,31,31,31,31,30,30,30,30,30,30,30	1,0,1,1,1,0,1,1,0,1,1,1
68,68	1,0
82,82,82,31,31,31,30,30,30	0,1,0,1,1,1,1,1,1
31,31,31,30,30,30,30,30,30,30,30,30,30,30,30,30,30	1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
43	0
43,43,43,30,30,30,31,31,31,32,32,32,32,32,13,13,13,13,71,71,71,42,42,42,82,82,82,76,76,76,30,30,30,5,5,5,5,5,68,68,68,55,55,55,55,55,55,31,31,31,30,30,30	1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
43,43,43,43,43,30,30,30,32,32,32,31,31,31,5,5,5,68,68,68,68,82,82	0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
82,82,82,82,82,32,32,32,32,30,30,30,43,43,43,77,77,77,77,82,82,82,82,1,1,1,1,1,5,5,5,5,15,15,15,31,31,31,68,68,68,68,68,82,82,82,55,55,55,55,55,55,55,55,31,31,31,30,30,30,59,59,59,29,29,29,54,54,54	1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,30,30	1,1,1
54,54,54	1,1,1
43,43,43,32,32,32,30,30,30,82,82,82,31,31,31,1,1,1,1,68,68,68,5,5,5,15,15,15,15,55,55,55,55,55,55	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
87,87,87,87,87,87,87,87,43,43,43,82,30,30,30,68,68,68,31,31,31,32,32,32,32,82,82,82,82,82,82,82,82,82,82,5,5,5,1,1,1,1,1,15,15,15,15,15,15,55,55,55,55,55,55,55,71,71,71,71,13,13,13,13,42,42,42,42,42,30,30,30,31,31,31,59,59,59,59,59,59,59,59,59,15,15,15,54,54,54	0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0
82,82,82,3,3,3,3,13,13,13,13,13,56,56,56,56,56,42,42,42,76,76,76,77,77,77,82,82,82,48,48,48,87,87,87,71,71,71,82,82,82,82,82,82,43,68,68,32,32,32,32,32,32,32,5,5,5,31,31,31,30,30,30,30,82,68,68,68,43,43,43,43,82,82,82,82,82,82,82,1,1,1,1,15,15,15,1,1,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1,1,30,30,30,30,30,31,31,31,54,54,54,29,29,29,59,59,59	0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,31,31,30,30,30,59,59,59,59,59,59,59,59,59,54,54,54,29,29,29	1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
43,43,43,82,82,82,82,82,82,82,30,30,30,31,31,31,32,32,32,32,77,77,77,13,13,13,42,42,42,87,87,87,71,71,71,68,30,30,30,31,31,31,59,59,59,59,59,59,59,59,59,59,59,59,59	1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1
82,30,30,30,31,31,31,43,43,43,82,82,82,82,82,30,30,30,68,68,68,31,31,31,32,32,32	0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,43,43,32,32,32,82,82,82,30,30,30,31,31,31,82,82,82,43,43,43,43,43,68,68,68,5,5,5,5,5,5,1,1,1,15,15,15,31,31,31,30,30,30	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
32,32,32,32,32,32,32,32,43,43,43,43,30,30,30,82	0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0
31,31,31,30,30,30,30,30,30,30,30,29,29,29,29	1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
32,32,32,32,32,32,32,32,32,43,43,43,5,5,5,5,82,82,82,82,82,30,30,30,82,82,82,68,68,68,68,68,68,68,31,31,31,32,32,32,43,43,43,43,1,1,1,1,1,1,1,1,1,1,1,55,55,55,55,15,15,15,55,55,55,55,55,3,3,3,82,82,82,77,77,77,30,30,30,31,31,31,54,54,54,54,54	1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
87,87,87,71	1,1,1,0
71,71,71,71,71,71,71,71,82,30,30,30,31,31,31,54,54,54	0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
43,43,30,30,30,31,31,31,54,54,54,29,29,29,29,29	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,43,43,43,43,43,43,43,82,82,82,30,30,30,68,68,68,31,31,31,32,32,32,32,32,5,5,5,55,55,55,55,55,55,55,55,55,15,15,15,15,15,15,1,1,1,1,1,30,30,30,31,31,31	1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
32,32,32,32,32,43,43,43,23,23,23,77,77,77,82,82,82,30,30,30,30,31,31,31,43,43,43,82,82,82,5,5,5,68,68,68,68,1,1,1,1,1,1,15,15,15,55,55,55,31,31,31,30,30,30,29,29,29,59,59,59	1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,30,30,31,31,31,54,54,54,29,29,29,59,59,59	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,31,31	1,1,1
82,48,13,13,13,13,48,48,48,2,2,2,2,2,2,36,36,36,82,76,76,76,76,76,76,76,76,76,77,77,77,87,87,87,87,87,71,71,71,71,71,71,71,71,71,29,29,29,29,29,31,31,31,31	0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1
56,56,56,43,43,43,43,43,43,43,43,3,3,82,82,82,82,82,82,30,30,30,68,68,68,31,31,31,32,32,32,5,5,5,5,5,1,15,15,15,15,55,82,82,82,82,82,82,82,76,76,76,77,77,77,13,13,13,13,71,23,23,23,23,3,3,3,3,3,3,42,42,42,42,42,42,42,1,1,1,1,1,1,1,1,1,55,55,55,55,55,55,55,55,55,71,71,71,71,71,71,71,71,71,3,3,3,30,30,30,30,30,31,31,31	1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1
10,10,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59	0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1
23,2,82,77,77,77,56,13,48,48,48,48,48,48,87,87,87,56,87,23,23,23,95,13,13,13,13,3,3,3,3,95,95,95,95,95,95,95,95,95,95,76,76,76,76,76,76,87,87,56,56,82,82,82,82,56,56,2,2,2,2,36,36,36,56,56,56,30,30,30,31,31,31	0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,43,43,43,43,43,43,43,43,68,68,68,68,68,68,68,68,68,68,68,68,32,32,32,32,30,30,30,31,31,31,55,55,55,87,87,87,87,87,87	0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
29,29,29,29,29	1,0,1,1,1
30,30,30,31,31,31	1,1,1,1,1,1
30,30,30,30,30,30,30	1,0,1,0,1,1,1
31,31,31,55	1,1,0,1
82,43,43,43,43,43,43,43,32,32,32,30,43,30,43,30,30,30,30,31,31,31,5,5,5,5,68,68,68,82,82,82,82,82,15,15,15,30,30,30,30,30,31,31,31,54,54,54,54,54,54,54,54,54	0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
43,43,43,31,31,31,31,30,30,30,30,30,30,30,30,32,32,32,32,32,32,32,82,31,31,31,30,30,30	1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1
32,32,32,32,32,32,32,32,32,43,43,43,31,31,31,30,30,30,5,5,5,5,68,68,68,82,82,82,82,1,1,1,1,1,1,1,1,1,10,10	0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0
31,31,31,31,31,30,30,30,30,54,54,54,54,54,54,54,54,54,54,54,10,10,10,29,29,29	1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1
68,68,68,68,68	0,1,1,1,1
42,42,42,42,42,42,42,42,42,42,42,42,82,42,42,42,42,42,76,76,76,87,87,87,87,87,87,87,87,87,87,82,43,82,87,87,87,87,87,87,87,87,87,43,43,43,87,87,87,71,71,71,71,82,71,71,82,71,71,71,71,71,71,71,71,3,3,3,3,3,3,3,3,71,71,71,71,71,71,71,82,82,82,10,10,10,10,10,10,10,31,31,31,30,30,30,30,30,30,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,29,29,29,54	1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0
15,15,15,68,30,30,30,30,30,31,31,31	1,1,1,1,0,1,1,1,1,1,1,1
43,43,43,43,43,43,32,32,32,30,30,30,31,31,31,43,43,43,43,2,2,2,2,2,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,13,13,13,13,42,42,42,42,42,42,42,42,42,42,42,82,42,42,42,42,42,42,42,42,42,42,1,1,1,77,77,77,77,77,77,77,42,42,42,42,42,82,82,82,82,82,82,15,15,15,15,55,55,68,68,68,1,1,1,5,5,5,5,5,5,5,5,5,82,82,82,55,55,55,55,55,55,55,55,55,55	0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0
30,30,30,30,30	0,1,1,1,1
48	0
2,2,2,2,2,2,13,13,13,13,23,23,23,23,23,23,23,48,48,48,48,48,48,48,48,48,48,48,48,48,82,82,76,76,76,77,77,77,82,82,82,87,87,87,87,87,87,87,87,42,42,42	1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
30,30,30,30,30,30,12,12,12,49,49,49,49,42,42,42,42,44,44,44,44,44,44,44,44,44,44,44,10,10,10,10,10,10,72,72,72,72,72,72,72,72,72,72,44,44,44,44,44,44,44,44,44,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72	0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1
30,30,30,12,12,12,49,49,49,42,42,42,72,10,44,44,44,44,10,10,10,10,10,10,10,10,10,72,72,72	1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1
30,30,30,12,12,12,12,12,12,12,12,12,12,49,49,49,42,42,42,42,42,12,12,12,12,12,12,12,12,12,12,44,44,44,44,44,44,44,44,44,10,10,10,10,10,10,10,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72	1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
30,30,30,30,30,12,12,12,49,49,49,42,42,42,42,10,10,10,72,72,72,72,72,72,72,72,42,44	1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0
30,30,30,12,12,12,49,49,49,42,42,42,42,44,10,72,72,72,72,72,72,10,10,44,44,44,44,44,44,44,44,10,10,10,10,10,10,10,10,10,10	1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
42,42,42,42,42,42,49,49,49,30,30,30,30,30,30,30,10,10,10,10,72,72,72,44,44,44,44,12,12,12,12,12,12,12,12,44,44,44,44,44,44,44	1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,30,30,30,30,30,42,42,42,42,42,42,49,49,49,49,49,49,49,49,49,49,49	1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1
49,49,49,30,30,30,30,30,30,42,42,42,42,42,42,42	1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0
42,42,42,42,42,49,49,49,30,30,30,30	0,0,1,1,1,1,1,1,0,1,1,1
